Positive,Neutral,Negative,Date
4.444444444444445,73.33333333333333,22.22222222222222,2016-10-13
6.666666666666667,64.44444444444444,28.888888888888886,2016-10-14
8.16326530612245,69.38775510204081,22.448979591836736,2016-10-15
9.30232558139535,53.48837209302325,37.2093023255814,2016-10-17
7.317073170731707,53.65853658536586,39.02439024390244,2016-10-17
0.0,74.46808510638297,25.53191489361702,2016-10-18
7.8431372549019605,84.31372549019608,7.8431372549019605,2016-10-18
7.6923076923076925,82.6923076923077,9.615384615384617,2016-10-19
5.88235294117647,84.31372549019608,9.803921568627452,2016-10-19
6.521739130434782,84.78260869565217,8.695652173913043,2016-10-20
2.083333333333333,79.16666666666666,18.75,2016-10-23
6.521739130434782,71.73913043478261,21.73913043478261,2016-10-24
8.695652173913043,65.21739130434783,26.08695652173913,2016-10-24
2.083333333333333,66.66666666666666,31.25,2016-10-24
1.8867924528301887,67.9245283018868,30.18867924528302,2016-10-25
2.0,74.0,24.0,2016-10-25
4.081632653061225,77.55102040816327,18.367346938775512,2016-10-26
10.526315789473683,66.66666666666666,22.807017543859647,2016-10-26
3.7735849056603774,73.58490566037736,22.641509433962266,2016-10-27
6.896551724137931,74.13793103448276,18.96551724137931,2016-10-27
1.7857142857142856,80.35714285714286,17.857142857142858,2016-10-28
7.2727272727272725,69.0909090909091,23.636363636363637,2016-10-28
3.9215686274509802,64.70588235294117,31.372549019607842,2016-10-29
3.571428571428571,71.42857142857143,25.0,2016-10-29
1.8181818181818181,72.72727272727273,25.454545454545453,2016-10-30
1.8518518518518516,77.77777777777779,20.37037037037037,2016-10-30
5.454545454545454,69.0909090909091,25.454545454545453,2016-10-31
5.454545454545454,65.45454545454545,29.09090909090909,2016-10-31
1.9230769230769231,69.23076923076923,28.846153846153843,2016-11-01
1.8518518518518516,66.66666666666666,31.48148148148148,2016-11-02
3.7037037037037033,70.37037037037037,25.925925925925924,2016-11-03
9.615384615384617,67.3076923076923,23.076923076923077,2016-11-03
10.204081632653061,59.183673469387756,30.612244897959183,2016-11-07
8.333333333333332,62.5,29.166666666666668,2016-11-07
5.660377358490567,73.58490566037736,20.754716981132077,2016-11-08
0.0,71.7948717948718,28.205128205128204,2016-11-09
0.0,71.42857142857143,28.57142857142857,2016-11-10
2.5,70.0,27.500000000000004,2016-11-10
2.272727272727273,65.9090909090909,31.818181818181817,2016-11-11
0.0,66.66666666666666,33.33333333333333,2016-11-11
0.0,60.0,40.0,2016-11-12
