Positive,Neutral,Negative,Date
12.0,60.0,28.000000000000004,2016-10-13
7.6923076923076925,73.07692307692307,19.230769230769234,2016-10-14
7.6923076923076925,65.38461538461539,26.923076923076923,2016-10-15
0.0,85.71428571428571,14.285714285714285,2016-10-17
7.6923076923076925,73.07692307692307,19.230769230769234,2016-10-17
3.7037037037037033,66.66666666666666,29.629629629629626,2016-10-18
0.0,80.64516129032258,19.35483870967742,2016-10-18
4.166666666666666,79.16666666666666,16.666666666666664,2016-10-19
7.4074074074074066,81.48148148148148,11.11111111111111,2016-10-19
9.523809523809524,71.42857142857143,19.047619047619047,2016-10-20
3.8461538461538463,80.76923076923077,15.384615384615385,2016-10-23
8.0,64.0,28.000000000000004,2016-10-24
5.88235294117647,73.52941176470588,20.588235294117645,2016-10-24
0.0,81.48148148148148,18.51851851851852,2016-10-24
0.0,70.58823529411765,29.411764705882355,2016-10-25
2.7777777777777777,75.0,22.22222222222222,2016-10-25
7.4074074074074066,66.66666666666666,25.925925925925924,2016-10-26
8.0,76.0,16.0,2016-10-26
0.0,83.33333333333334,16.666666666666664,2016-10-27
7.142857142857142,71.42857142857143,21.428571428571427,2016-10-27
8.333333333333332,66.66666666666666,25.0,2016-10-28
0.0,90.9090909090909,9.090909090909092,2016-10-28
0.0,85.71428571428571,14.285714285714285,2016-10-29
5.263157894736842,73.68421052631578,21.052631578947366,2016-10-29
0.0,73.68421052631578,26.31578947368421,2016-10-30
4.761904761904762,76.19047619047619,19.047619047619047,2016-10-30
0.0,81.48148148148148,18.51851851851852,2016-10-31
5.405405405405405,78.37837837837837,16.216216216216218,2016-10-31
4.3478260869565215,82.6086956521739,13.043478260869565,2016-11-01
3.125,90.625,6.25,2016-11-01
6.896551724137931,86.20689655172413,6.896551724137931,2016-11-01
6.896551724137931,86.20689655172413,6.896551724137931,2016-11-01
6.896551724137931,86.20689655172413,6.896551724137931,2016-11-01
3.4482758620689653,62.06896551724138,34.48275862068966,2016-11-02
3.4482758620689653,72.41379310344827,24.137931034482758,2016-11-02
3.4482758620689653,75.86206896551724,20.689655172413794,2016-11-02
3.3333333333333335,73.33333333333333,23.333333333333332,2016-11-03
0.0,83.33333333333334,16.666666666666664,2016-11-03
8.695652173913043,82.6086956521739,8.695652173913043,2016-11-04
6.896551724137931,65.51724137931035,27.586206896551722,2016-11-04
6.896551724137931,65.51724137931035,27.586206896551722,2016-11-04
5.0,70.0,25.0,2016-11-07
0.0,85.71428571428571,14.285714285714285,2016-11-07
4.651162790697675,86.04651162790698,9.30232558139535,2016-11-08
0.0,81.48148148148148,18.51851851851852,2016-11-08
4.545454545454546,63.63636363636363,31.818181818181817,2016-11-09
4.545454545454546,63.63636363636363,31.818181818181817,2016-11-09
11.538461538461538,69.23076923076923,19.230769230769234,2016-11-09
12.5,66.66666666666666,20.833333333333336,2016-11-09
8.0,68.0,24.0,2016-11-10
23.076923076923077,61.53846153846154,15.384615384615385,2016-11-10
4.545454545454546,72.72727272727273,22.727272727272727,2016-11-11
