Positive,Neutral,Negative,Date
0.0,56.666666666666664,43.333333333333336,2016-11-01
0.0,53.84615384615385,46.15384615384615,2016-11-01
0.0,53.84615384615385,46.15384615384615,2016-11-01
0.0,53.84615384615385,46.15384615384615,2016-11-01
0.0,57.89473684210527,42.10526315789473,2016-11-02
0.0,61.904761904761905,38.095238095238095,2016-11-02
0.0,70.58823529411765,29.411764705882355,2016-11-02
0.0,68.0,32.0,2016-11-03
4.545454545454546,68.18181818181817,27.27272727272727,2016-11-03
0.0,66.66666666666666,33.33333333333333,2016-11-04
15.0,60.0,25.0,2016-11-04
15.0,60.0,25.0,2016-11-04
0.0,72.22222222222221,27.77777777777778,2016-11-07
5.555555555555555,72.22222222222221,22.22222222222222,2016-11-07
9.523809523809524,71.42857142857143,19.047619047619047,2016-11-08
5.714285714285714,68.57142857142857,25.71428571428571,2016-11-08
3.571428571428571,60.71428571428571,35.714285714285715,2016-11-09
3.571428571428571,60.71428571428571,35.714285714285715,2016-11-09
5.263157894736842,52.63157894736842,42.10526315789473,2016-11-09
0.0,50.0,50.0,2016-11-09
0.0,85.71428571428571,14.285714285714285,2016-11-10
3.4482758620689653,72.41379310344827,24.137931034482758,2016-11-01
10.526315789473683,68.42105263157895,21.052631578947366,2016-10-31
12.5,66.66666666666666,20.833333333333336,2016-10-31
9.523809523809524,66.66666666666666,23.809523809523807,2016-10-30
0.0,61.111111111111114,38.88888888888889,2016-10-30
0.0,72.72727272727273,27.27272727272727,2016-10-29
0.0,66.66666666666666,33.33333333333333,2016-10-29
0.0,70.0,30.0,2016-10-28
5.88235294117647,76.47058823529412,17.647058823529413,2016-10-28
3.571428571428571,64.28571428571429,32.142857142857146,2016-10-27
7.142857142857142,82.14285714285714,10.714285714285714,2016-10-27
4.3478260869565215,69.56521739130434,26.08695652173913,2016-10-26
0.0,74.19354838709677,25.806451612903224,2016-10-26
0.0,67.85714285714286,32.142857142857146,2016-10-25
0.0,71.875,28.125,2016-10-25
3.3333333333333335,73.33333333333333,23.333333333333332,2016-10-24
7.6923076923076925,69.23076923076923,23.076923076923077,2016-10-24
7.6923076923076925,61.53846153846154,30.76923076923077,2016-10-24
5.88235294117647,76.47058823529412,17.647058823529413,2016-10-23
5.555555555555555,61.111111111111114,33.33333333333333,2016-10-20
0.0,66.66666666666666,33.33333333333333,2016-10-19
9.67741935483871,80.64516129032258,9.67741935483871,2016-10-19
0.0,67.85714285714286,32.142857142857146,2016-10-18
4.0,68.0,28.000000000000004,2016-10-18
3.8461538461538463,69.23076923076923,26.923076923076923,2016-10-17
0.0,50.0,50.0,2016-10-17
0.0,68.18181818181817,31.818181818181817,2016-10-15
0.0,77.27272727272727,22.727272727272727,2016-10-14
3.7037037037037033,59.25925925925925,37.03703703703704,2016-10-13
